Date,Ticker,Close,Return,Volume,RVOL,Dollar_Vol,Market_Cap_Current
2022-02-28,NOC,416.1012268066406,0.07925903592571078,2603800,2.656870998188822,1083444374.3591309,100277256192
2023-10-09,NOC,454.0842590332031,0.11428507239197369,2864300,3.754292604923061,1300633543.1488037,100277256192
2025-07-22,NOC,559.3157958984375,0.09412183363368315,2395100,3.3440141852883483,1339617262.7563477,100277256192
2018-07-31,NOG,30.647769927978516,0.08771935287559325,1150840,2.6273806099292725,35270679.543914795,2441050368
2020-06-05,NOG,7.74432897567749,0.1325299112840697,1429380,3.1264326584892124,11069588.951253891,2441050368
2020-06-08,NOG,10.38070011138916,0.3404260258043899,2192680,4.299465282584526,22761553.520240784,2441050368
2020-10-08,NOG,5.2068257331848145,0.1769088424458266,2169800,3.2996595106625324,11297770.47586441,2441050368
2021-02-24,NOG,11.98723316192627,0.16028701619303107,4122400,2.5274748855787887,49416169.98672485,2441050368
2021-03-19,NOG,11.336379051208496,0.09554152513568173,5018200,3.654929551819198,56888217.354774475,2441050368
2024-11-06,NOG,37.94032669067383,0.1169752383468033,4982800,5.350772634043147,189049059.83428955,2441050368
2015-10-29,NOK,5.69290018081665,0.10240963799796506,58373000,6.043279125721077,332311662.25481033,39496429568
2019-07-25,NOK,5.070016384124756,0.10038620028164254,92429500,4.873530333711825,468619079.3764591,39496429568
2021-01-27,NOK,5.883673667907715,0.38477833987866567,1123003300,17.731025864722458,6607384945.183468,39496429568
2021-07-13,NOK,5.281831741333008,0.09497193670817755,112928500,4.3959284279004445,596469335.8011246,39496429568
2025-10-23,NOK,6.170000076293945,0.11171168725257093,114770300,2.742253458869292,708132759.756279,39496429568
2025-10-28,NOK,7.769999980926514,0.2216980845616701,377988500,7.887182729465575,2936970637.7904415,39496429568
2015-04-22,NOMD,16.667034149169922,0.09090938598999017,1209200,26.295531151462434,20153777.69317627,1947803392
2015-06-03,NOMD,19.213382720947266,0.15277754572214403,3721300,inf,71498761.11946106,1947803392
2016-08-25,NOMD,9.907624244689941,0.08299601219172253,2816200,3.5231125289297553,27901851.397895813,1947803392
2023-11-09,NOMD,15.046625137329102,0.14115176005734137,2411000,3.0556118827942815,36277413.206100464,1947803392
2018-07-27,NOV,42.57760238647461,0.10324506256289576,8475700,3.4485887383886755,360874984.54704285,6844252160
2019-07-30,NOV,21.040359497070312,0.11315297991619673,15818300,3.9048660551183434,332822718.6325073,6844252160
2019-10-29,NOV,21.826093673706055,0.13692757614641254,10866400,3.03456557405662,237171064.29595947,6844252160
2020-02-07,NOV,22.19544792175293,0.104614216317939,9040500,3.2290498403423173,200657946.93660736,6844252160
2021-03-05,NOV,15.947021484375,0.12127133078510888,12804400,2.6291322738285903,204192041.89453125,6844252160
2021-04-28,NOV,13.724213600158691,0.09572919435485032,9538100,2.6717516624742994,130902921.73967361,6844252160
2022-03-07,NOV,19.627758026123047,0.1566595948554681,21025700,3.6609060462573377,412687351.92985535,6844252160
2025-02-05,NOV,15.802921295166016,0.12688611839844535,13471300,4.0522926934918395,212885893.64356995,6844252160
2022-07-22,NOVT,150.0800018310547,0.09619456443408295,2115100,14.733212594037337,317434211.87286377,4955058176
2025-10-24,NOVT,128.64999389648438,0.0827301315174835,1064600,2.861712565353548,136960783.50219727,4955058176
2016-04-21,NOW,14.854000091552734,0.14068497425438262,41977500,4.480599014273554,623533788.8431549,108911861760
